Actual,PredictedProb,Score
0,0.15450551086733397,762.0
0,0.4835835892419521,715.0
1,0.21223523565849556,751.0
0,0.11849577843191036,771.0
0,0.16948273664037,759.0
0,0.4637563442217737,717.0
1,0.3027273897095049,737.0
0,0.2317593119985818,747.0
0,0.39060845060020244,726.0
0,0.33528906642968664,733.0
0,0.2047642493208476,752.0
0,0.21717221819100493,750.0
0,0.7586188978499093,680.0
0,0.7833064661053437,676.0
0,0.44870942574039197,719.0
0,0.5268510641168925,710.0
1,0.8449220454457179,664.0
0,0.3221648688715162,734.0
0,0.39209052926108456,726.0
0,0.5777039698280909,704.0
0,0.12801885739539715,768.0
0,0.11910411111233066,771.0
1,0.1870536673189975,755.0
0,0.20195581720813588,753.0
0,0.2289456464956807,748.0
0,0.39209428403426766,726.0
0,0.745862266108218,682.0
0,0.5277249446762556,710.0
0,0.7450265583047283,682.0
0,0.15753430883522374,761.0
0,0.35848854817889086,730.0
0,0.7434104201789317,682.0
1,0.8179890837679679,670.0
0,0.6547207483637765,694.0
0,0.15190265648998885,762.0
0,0.3137618406306768,735.0
0,0.2659333737884803,742.0
1,0.8366285540549572,666.0
0,0.7238550885275806,685.0
0,0.43524392782080934,720.0
0,0.2724853064781788,741.0
0,0.5083893260637126,712.0
0,0.7858151493367496,675.0
0,0.6548113034829035,694.0
0,0.12801885739539715,768.0
0,0.7637515949568827,679.0
0,0.16706438758003261,759.0
0,0.5671183664870928,705.0
0,0.2362061356569793,747.0
0,0.4738937578845807,716.0
0,0.44710433428386787,719.0
0,0.6399251797406639,696.0
0,0.1937941452376537,754.0
0,0.8401896091965583,665.0
0,0.16589354565975162,759.0
0,0.2183811590908141,750.0
0,0.23358410848485356,747.0
0,0.6074482701581343,700.0
0,0.1288551220874333,768.0
0,0.11845284155715949,771.0
0,0.48045181607925236,715.0
0,0.13898719357951256,765.0
0,0.7805279378075695,676.0
0,0.259149129254254,743.0
0,0.3516852311335556,731.0
0,0.4286628443430677,721.0
0,0.15450551086733397,762.0
0,0.20236445775372014,752.0
0,0.6569309192214604,694.0
0,0.19639009088735254,754.0
0,0.7508125019250732,681.0
0,0.49129003206761906,714.0
0,0.16948273664037,759.0
0,0.2039188641621276,752.0
0,0.2857470947977237,739.0
0,0.7993110561529078,673.0
0,0.7020285733297439,688.0
0,0.14172006961741548,765.0
0,0.5316020689105726,709.0
0,0.12669347558912347,769.0
0,0.3643676412030283,729.0
1,0.5790521193967861,704.0
0,0.15950331892831882,761.0
0,0.3133126403631588,736.0
0,0.37136180548682785,728.0
0,0.7305181826525836,684.0
0,0.13573183796514088,766.0
0,0.17125505709664363,758.0
0,0.2541342863641372,744.0
0,0.5647575061031462,705.0
0,0.16679364904911065,759.0
1,0.7641523202953062,679.0
0,0.18885720008596724,755.0
0,0.7786067544213239,677.0
0,0.6813873824888064,691.0
0,0.13615538621385578,766.0
0,0.16706438758003261,759.0
0,0.34323006422824176,732.0
0,0.6364072416913031,697.0
0,0.14761370851910022,763.0
0,0.6548113034829035,694.0
0,0.8438442309623387,664.0
0,0.5101183700063524,712.0
0,0.7334142242173181,684.0
0,0.2525884354537498,744.0
0,0.38026248712364874,727.0
0,0.3598179262638105,730.0
0,0.22848411599578616,748.0
0,0.27053763254703045,741.0
0,0.1661494937898144,759.0
0,0.7797621279907028,676.0
0,0.3214322371896586,734.0
0,0.2971484198825171,738.0
0,0.14247858962259066,765.0
0,0.43458036779173004,720.0
0,0.5546023873326191,707.0
0,0.2915697162962395,738.0
0,0.5615153451625642,706.0
0,0.29440220921701077,738.0
0,0.21793490602368612,750.0
0,0.2289456464956807,748.0
0,0.18993474820142298,755.0
0,0.30401214981386343,737.0
0,0.49111451314212556,714.0
0,0.2994149384672511,737.0
0,0.3145454889695041,735.0
0,0.4480072004071609,719.0
0,0.36982101512266113,728.0
0,0.22759316880623592,748.0
0,0.3450168633600101,731.0
0,0.2064201247979154,752.0
0,0.13831202453176206,766.0
0,0.8311710123247692,667.0
0,0.25462835800464856,744.0
0,0.21663118860856953,750.0
0,0.13951889526262956,765.0
0,0.7825186491610755,676.0
0,0.19604517401558705,754.0
0,0.17869871357363493,757.0
0,0.5781119623347848,704.0
0,0.33100321826572016,733.0
0,0.692249690736785,689.0
1,0.21448154610930886,750.0
0,0.21906855794945468,750.0
0,0.2706834138785566,741.0
0,0.16885519487196216,759.0
0,0.2508148437530672,744.0
0,0.3581569045704519,730.0
0,0.3216752211012419,734.0
0,0.1628960986636864,760.0
0,0.8108848031654944,671.0
0,0.14986155897827874,763.0
0,0.26869889463318963,742.0
0,0.23735377715408965,747.0
0,0.48535350856928383,715.0
1,0.48914761443039234,714.0
0,0.31866568697656233,735.0
0,0.21990674001365182,749.0
0,0.7626676620784787,679.0
0,0.21793895823641432,750.0
0,0.3045003098212481,737.0
0,0.16553183408377992,760.0
0,0.2673057675585439,742.0
0,0.37032006975616805,728.0
0,0.8000969025051446,673.0
0,0.5609200994276523,706.0
0,0.3489091577879355,731.0
0,0.7280081709144839,684.0
0,0.26096993539770236,743.0
0,0.6848529675794195,690.0
0,0.6917236046890146,690.0
0,0.18648135461029658,755.0
0,0.11910411111233066,771.0
0,0.7680622657046212,678.0
0,0.45091762603498514,719.0
0,0.5607136675545382,706.0
0,0.2116600610515756,751.0
0,0.6640292796324824,693.0
0,0.7842430555545199,676.0
0,0.1578563459157524,761.0
0,0.2706834138785566,741.0
0,0.5316389381415119,709.0
0,0.19599264165166616,754.0
1,0.30212103881049496,737.0
0,0.4421692085201159,720.0
0,0.2848689487863333,739.0
0,0.22792144860613453,748.0
0,0.6211275661537891,699.0
0,0.22545217822908134,748.0
0,0.11683366124496146,771.0
0,0.2492458047464198,745.0
0,0.3450168633600101,731.0
0,0.7545890237872084,680.0
0,0.45737582473607025,718.0
0,0.1374822482961008,766.0
0,0.20648764358262583,752.0
0,0.15698818802543094,761.0
0,0.33241188716362197,733.0
0,0.29148470328218745,739.0
0,0.27053763254703045,741.0
0,0.1308755197861888,768.0
0,0.14240912556091648,765.0
0,0.165650532832137,760.0
0,0.3274703503016613,734.0
0,0.6247324990488727,698.0
0,0.7111264734216578,687.0
0,0.1337670863663889,767.0
0,0.13061544839945252,768.0
0,0.31645429373828365,735.0
0,0.2357249146981573,747.0
0,0.7129130519091889,687.0
0,0.3430831496643511,732.0
0,0.12498311077923141,769.0
0,0.24780027335359653,745.0
0,0.5633573145565831,706.0
0,0.8374772216722048,666.0
0,0.8112253414320346,671.0
1,0.7678329352125043,678.0
0,0.2139077922658757,750.0
0,0.5368043894445116,709.0
0,0.16581487326922287,759.0
0,0.12812827059297063,768.0
0,0.518014667483123,711.0
0,0.3701246538462018,728.0
0,0.24034216886092247,746.0
0,0.5536174710639312,707.0
0,0.41936797371477696,722.0
0,0.5673832655582038,705.0
0,0.8218699239947976,669.0
0,0.2706834138785566,741.0
0,0.19081240730952462,755.0
0,0.3479059278741338,731.0
0,0.41803832326205814,722.0
0,0.5199860487942275,711.0
0,0.6411322372214067,696.0
0,0.15439332041266332,762.0
0,0.5496378661233182,707.0
0,0.16227556490744133,760.0
0,0.40098821434756093,724.0
0,0.3502678816782971,731.0
0,0.31785745991868547,735.0
0,0.15375562475145987,762.0
0,0.29844955691742114,738.0
0,0.15697228831162607,761.0
1,0.7635508250965306,679.0
0,0.1747520776308225,758.0
0,0.21316653652045456,751.0
0,0.26365635540570637,743.0
1,0.7586953470323542,680.0
0,0.3187352848046716,735.0
0,0.45826665639604974,718.0
0,0.4982876356782021,713.0
0,0.4100659032773097,723.0
0,0.8401896091965583,665.0
0,0.676194457705189,692.0
0,0.27590375571512704,741.0
0,0.7063319183482524,688.0
0,0.5565225891462392,706.0
0,0.2951704259728946,738.0
0,0.16948273664037,759.0
0,0.2363000948728757,747.0
0,0.41612174838008437,723.0
0,0.24808332324999474,745.0
0,0.21499300027153664,750.0
0,0.19227472471274434,754.0
0,0.267818494906911,742.0
0,0.5116731618973289,712.0
0,0.1773871993180796,757.0
0,0.41936797371477696,722.0
0,0.234030529282359,747.0
0,0.738477277621941,683.0
0,0.718989154714603,686.0
0,0.14952853681553832,763.0
0,0.24107651905216995,746.0
0,0.3104810167844907,736.0
0,0.6548113034829035,694.0
0,0.18547501017243267,756.0
0,0.27501265146558684,741.0
1,0.7405906786395503,683.0
0,0.4664762336982588,717.0
0,0.2911066895257642,739.0
0,0.7922499838526571,674.0
0,0.31209385956343255,736.0
0,0.11789953649279511,771.0
0,0.165650532832137,760.0
0,0.27256896466857516,741.0
0,0.7797621279907028,676.0
0,0.46119102608320434,717.0
0,0.2372656269084374,747.0
0,0.18892195347049184,755.0
0,0.15783314621243133,761.0
0,0.29440220921701077,738.0
0,0.4677291706026549,717.0
0,0.7241217725934397,685.0
0,0.24063454491744996,746.0
0,0.3010050127677729,737.0
0,0.2360997445345391,747.0
0,0.12801885739539715,768.0
0,0.4480643765904017,719.0
0,0.7842430555545199,676.0
0,0.23565486875471378,747.0
0,0.1867728108638061,755.0
0,0.15466084400630253,762.0
0,0.4393920149168767,720.0
0,0.22285985729133828,749.0
0,0.18879422821733025,755.0
1,0.7932712930326205,674.0
0,0.478617025653425,715.0
0,0.47202138541427696,716.0
0,0.5566644157654179,706.0
1,0.7631141401770053,679.0
0,0.15410719221954797,762.0
0,0.2122623516027912,751.0
0,0.6150611699847705,699.0
0,0.6275066838111693,698.0
0,0.42113434436200736,722.0
0,0.1655415231530578,760.0
0,0.18226287825897505,756.0
0,0.12669347558912347,769.0
0,0.2616659669000345,743.0
0,0.30258728142246866,737.0
0,0.24731412764494923,745.0
0,0.12537798362167785,769.0
0,0.5495865697579301,707.0
0,0.5041798204666191,712.0
0,0.1382217392576481,766.0
0,0.8445789225471173,664.0
1,0.7842430555545199,676.0
1,0.7075032311231394,687.0
0,0.19042530769514512,755.0
0,0.18728603057523194,755.0
0,0.11656397037838662,771.0
0,0.224547490461811,749.0
0,0.537332249646517,709.0
0,0.16581487326922287,759.0
0,0.12498311077923141,769.0
0,0.4790407697197556,715.0
0,0.7877349114091889,675.0
0,0.2214730357820291,749.0
0,0.24245350593623802,746.0
0,0.7101061683569274,687.0
0,0.2616659669000345,743.0
0,0.5219299228933036,710.0
0,0.52230231395606,710.0
0,0.18118374685195032,756.0
0,0.1463237621466458,764.0
0,0.39963103404129113,725.0
0,0.24953206842692224,745.0
0,0.8137079951313908,670.0
0,0.8180573905731902,670.0
0,0.4670492344330894,717.0
0,0.8028954700371814,672.0
0,0.20770339616835387,752.0
0,0.17972595916203518,757.0
0,0.37032006975616805,728.0
0,0.31237820162917346,736.0
0,0.2606256761128941,743.0
0,0.3453214694206917,731.0
0,0.3666759049904398,729.0
0,0.49111451314212556,714.0
0,0.37408769683835846,728.0
0,0.6337296736909793,697.0
0,0.2576847952298941,743.0
0,0.3091737629980891,736.0
0,0.12135197041950165,770.0
0,0.24034216886092247,746.0
0,0.5027271396017864,713.0
0,0.7234590470595015,685.0
0,0.7987320141473896,673.0
0,0.5915424112332913,702.0
0,0.4670492344330894,717.0
0,0.2647125206180015,742.0
0,0.8438442309623387,664.0
0,0.17359767314228744,758.0
0,0.7056234883595746,688.0
0,0.3480904682345588,731.0
0,0.6548113034829035,694.0
0,0.11163572691663767,773.0
1,0.44281463621239875,720.0
0,0.165650532832137,760.0
0,0.2208200071885307,749.0
1,0.8140741369041066,670.0
0,0.2677149916651227,742.0
0,0.13615538621385578,766.0
0,0.18934708061157443,755.0
0,0.2659333737884803,742.0
0,0.37136180548682785,728.0
0,0.3669719371329709,729.0
0,0.6523500062435705,695.0
1,0.8063442402896353,672.0
0,0.43025325044564056,721.0
0,0.3571969460201818,730.0
0,0.5506240300665379,707.0
0,0.47302352631413336,716.0
0,0.39197678419512827,726.0
0,0.2258099488034199,748.0
1,0.2691386850308231,742.0
0,0.688566977806363,690.0
0,0.7245753636996445,685.0
0,0.46916819043680025,716.0
0,0.41899565337775535,722.0
0,0.20404384615469573,752.0
0,0.7083511167442256,687.0
1,0.8000969025051446,673.0
0,0.6150611699847705,699.0
0,0.7105569909763868,687.0
0,0.8178120565260988,670.0
0,0.46119102608320434,717.0
0,0.215435574982119,750.0
1,0.5144446152204383,711.0
0,0.6079936841520086,700.0
0,0.34241769214461215,732.0
0,0.7105887171924933,687.0
0,0.34376792638540155,732.0
0,0.17648108220701034,757.0
0,0.37136180548682785,728.0
0,0.28252705233171865,740.0
0,0.555538920964224,706.0
0,0.16503436089461965,760.0
0,0.16553183408377992,760.0
1,0.32618914298281093,734.0
0,0.4404542465330995,720.0
0,0.2162807478202599,750.0
0,0.24245350593623802,746.0
0,0.21663118860856953,750.0
1,0.2576847952298941,743.0
0,0.7129130519091889,687.0
0,0.32826496302790326,734.0
0,0.3666759049904398,729.0
0,0.6557293870084103,694.0
0,0.16948273664037,759.0
0,0.7089956906488755,687.0
0,0.24034216886092247,746.0
0,0.17940115964157483,757.0
0,0.8218699239947976,669.0
0,0.2026822044642743,752.0
0,0.14977437965237597,763.0
1,0.561472373631397,706.0
0,0.21286019076662602,751.0
0,0.14791892786690433,763.0
0,0.534333735222985,709.0
0,0.7383640626891471,683.0
0,0.4406145528344488,720.0
0,0.439738708558144,720.0
0,0.2672880959385081,742.0
0,0.30012184760053445,737.0
0,0.415697671750188,723.0
0,0.1382217392576481,766.0
0,0.24272786409866864,746.0
0,0.2101463517838792,751.0
0,0.555154597542156,706.0
0,0.3430831496643511,732.0
0,0.24593287690957716,745.0
0,0.3000805857535139,737.0
0,0.6281786994889194,698.0
0,0.6016446262212654,701.0
0,0.7129130519091889,687.0
0,0.7270575769052371,685.0
0,0.32453887235815426,734.0
0,0.5101588788729734,712.0
0,0.7678329352125043,678.0
0,0.15812874793435125,761.0
0,0.20750900421627097,752.0
0,0.5300893347489549,709.0
1,0.35669742854015346,730.0
0,0.6150611699847705,699.0
0,0.32554192363864237,734.0
0,0.24054941001173147,746.0
0,0.19419798905440994,754.0
0,0.34392997265570885,732.0
0,0.2087909577111195,751.0
0,0.3639366595665871,729.0
0,0.43458036779173004,720.0
0,0.23748630126330164,747.0
0,0.2682820133575043,742.0
0,0.3739641004137806,728.0
0,0.15617355346853665,762.0
0,0.42169846073409856,722.0
0,0.2931236874762328,738.0
1,0.6922989438286691,689.0
0,0.2866187159169802,739.0
0,0.40972791775754697,723.0
0,0.7410929997538883,683.0
0,0.5148375579155405,711.0
0,0.7845613508315327,676.0
0,0.13899672104215305,765.0
0,0.5729255934351918,704.0
0,0.6212654900183463,699.0
0,0.21543488878343833,750.0
0,0.20296049528322566,752.0
0,0.6557293870084103,694.0
0,0.23667470172466065,747.0
0,0.4985577136415438,713.0
0,0.5603966619890998,706.0
0,0.8243948046285291,668.0
0,0.20175094229123852,753.0
0,0.19074893681364483,755.0
0,0.31306915315928274,736.0
0,0.5609200994276523,706.0
0,0.11914725215288773,771.0
0,0.38768107496180637,726.0
0,0.10893994150450376,774.0
0,0.21838521728402563,750.0
0,0.3647717646534292,729.0
0,0.390706315929402,726.0
0,0.1775372263691481,757.0
1,0.796676094162104,673.0
0,0.16948273664037,759.0
0,0.37035994439196124,728.0
0,0.4748620895654496,716.0
0,0.37408769683835846,728.0
0,0.22274702817186695,749.0
0,0.6184663807140203,699.0
0,0.2625756243119452,743.0
0,0.25611557502241117,744.0
0,0.5775347296583754,704.0
0,0.5352569365081612,709.0
0,0.7805279378075695,676.0
0,0.5919376549990475,702.0
0,0.2601218269290512,743.0
0,0.15450551086733397,762.0
0,0.2224270330358017,749.0
0,0.33477936551026083,733.0
1,0.11978680334815596,770.0
0,0.16362290458966136,760.0
0,0.649305247072415,695.0
0,0.2122623516027912,751.0
1,0.7905001198281094,675.0
0,0.4685182047489479,717.0
0,0.2479633185373589,745.0
1,0.7891852431865612,675.0
0,0.4780170769604093,715.0
0,0.7386222453425565,683.0
0,0.1970174819464726,753.0
0,0.8004360290894008,673.0
0,0.7833064661053437,676.0
0,0.7641523202953062,679.0
0,0.11750507547080653,771.0
0,0.12880898001687285,768.0
0,0.2616321070247808,743.0
0,0.8391189895378708,665.0
0,0.6211275661537891,699.0
0,0.2052880206299635,752.0
0,0.4280221982815932,721.0
0,0.22380506242545528,749.0
0,0.6922989438286691,689.0
0,0.2185715734216474,750.0
0,0.2335831543083267,747.0
0,0.36898918107899514,728.0
1,0.4339865024275426,721.0
0,0.1288551220874333,768.0
0,0.5692561053280502,705.0
0,0.18955527460172816,755.0
0,0.2910854213014417,739.0
0,0.7308401367445342,684.0
0,0.19024355045861477,755.0
0,0.25964930067475356,743.0
0,0.35968292213189185,730.0
0,0.7096348764617633,687.0
0,0.1294220185309265,768.0
1,0.8058220125223564,672.0
0,0.2720063878136967,741.0
1,0.7845613508315327,676.0
0,0.2077066662487634,752.0
0,0.5647575061031462,705.0
0,0.5386460044669821,708.0
0,0.1846222856290066,756.0
0,0.25925586957664637,743.0
0,0.33839138923695194,732.0
0,0.29804980921603347,738.0
0,0.3277257730155306,734.0
0,0.34283720941380513,732.0
1,0.7965839649439763,673.0
0,0.2209048411260334,749.0
0,0.2638659106734095,742.0
0,0.5216991794416876,710.0
0,0.7786067544213239,677.0
0,0.5037329324124262,712.0
0,0.5834247778771924,703.0
0,0.35869522258999337,730.0
0,0.2736461270337977,741.0
0,0.7588146552981424,680.0
0,0.11904446101483152,771.0
1,0.4720648805074501,716.0
0,0.43959740416789245,720.0
0,0.2579778953115603,743.0
0,0.7186583840483367,686.0
0,0.2682820133575043,742.0
0,0.7905001198281094,675.0
0,0.192588718695262,754.0
0,0.3119855982335456,736.0
0,0.31209385956343255,736.0
0,0.4183588757924145,722.0
0,0.7379874957837382,683.0
0,0.6819776657528054,691.0
0,0.34217695417168137,732.0
0,0.30283146082181606,737.0
0,0.2052880206299635,752.0
0,0.8179890837679679,670.0
1,0.6609947371297051,694.0
0,0.16105534874782332,760.0
1,0.3605137987285075,729.0
0,0.16581487326922287,759.0
0,0.8290894702039239,667.0
0,0.18187325761660594,756.0
0,0.6907524072777109,690.0
0,0.7682687666626083,678.0
0,0.6015788686665824,701.0
0,0.45697502087660896,718.0
1,0.49118696662332606,714.0
0,0.7859137847425071,675.0
0,0.4930442805178055,714.0
0,0.3639366595665871,729.0
0,0.7805279378075695,676.0
0,0.7948376108539106,674.0
0,0.6242556835357513,698.0
0,0.3325031273852352,733.0
0,0.7641523202953062,679.0
0,0.15617355346853665,762.0
0,0.5781119623347848,704.0
0,0.7432039800737168,682.0
0,0.37693507644954216,727.0
0,0.29023080759409,739.0
0,0.18891031821582563,755.0
0,0.13898719357951256,765.0
0,0.34467595481346397,731.0
0,0.2690932093243491,742.0
0,0.27931610266728646,740.0
0,0.5324322900361778,709.0
0,0.33913688919007406,732.0
0,0.19464266565626304,754.0
0,0.7805279378075695,676.0
0,0.4910515346698231,714.0
0,0.6086170748844475,700.0
0,0.2541707930544774,744.0
0,0.44200844583608884,720.0
0,0.1528393239588527,762.0
0,0.7359473300562378,683.0
0,0.44441670618731927,719.0
0,0.15466084400630253,762.0
0,0.19580716070740858,754.0
0,0.21378912152378926,750.0
0,0.2658531251265331,742.0
0,0.3787972587416826,727.0
0,0.3919549939386549,726.0
0,0.2277040969291043,748.0
0,0.2066405321120399,752.0
0,0.4340242605674088,721.0
0,0.7614500453852336,679.0
0,0.7805279378075695,676.0
0,0.13723009645809303,766.0
0,0.41259632386221595,723.0
0,0.4678667713900388,717.0
0,0.30909315584820685,736.0
0,0.7820730660204049,676.0
0,0.4037176343605453,724.0
0,0.6800015989868902,691.0
0,0.206351236712598,752.0
0,0.1818348098150193,756.0
0,0.2785409622941891,740.0
0,0.28354849466134835,740.0
0,0.2817688016006202,740.0
1,0.2345592251929694,747.0
0,0.7831046504216481,676.0
0,0.8531569224214688,662.0
0,0.6334604815785218,697.0
0,0.4991297935349933,713.0
0,0.21949395310343028,749.0
0,0.165650532832137,760.0
0,0.18540021368665233,756.0
0,0.2924063129438926,738.0
0,0.23537501202741087,747.0
0,0.16581487326922287,759.0
0,0.240071770749726,746.0
0,0.12135197041950165,770.0
0,0.16362290458966136,760.0
0,0.2779827953019033,740.0
0,0.43025325044564056,721.0
0,0.2191302746238981,750.0
1,0.2248791315482521,749.0
1,0.7413557864710182,682.0
0,0.21379119711940225,750.0
0,0.20493080015479942,752.0
0,0.6073081081565695,700.0
0,0.35197459805668935,730.0
0,0.3643676412030283,729.0
0,0.7756357492306725,677.0
0,0.5005644162030229,713.0
1,0.5319224951614744,709.0
0,0.19150387372286473,754.0
0,0.2443487205061869,745.0
0,0.20334647933568306,752.0
0,0.29234158875379507,738.0
0,0.16608433974344275,759.0
0,0.759037680650583,680.0
0,0.8058220125223564,672.0
0,0.7805279378075695,676.0
0,0.5378605022911723,708.0
0,0.20770339616835387,752.0
0,0.39963103404129113,725.0
0,0.1915814193871028,754.0
0,0.737751718675183,683.0
0,0.23279230408309923,747.0
0,0.7406637811954838,683.0
0,0.14380646116441845,764.0
1,0.6877533655099272,690.0
0,0.6848529675794195,690.0
0,0.40098821434756093,724.0
0,0.18981221454798392,755.0
0,0.2938156311860065,738.0
0,0.33103938186752546,733.0
1,0.2934648357787528,738.0
0,0.16589354565975162,759.0
0,0.1858172109315013,756.0
0,0.16948273664037,759.0
0,0.2053947043218628,752.0
0,0.15812874793435125,761.0
0,0.7105887171924933,687.0
0,0.3401549041379849,732.0
0,0.7805279378075695,676.0
0,0.16235288486526175,760.0
0,0.23567819785545227,747.0
0,0.18155021561750223,756.0
0,0.2301663234498651,748.0
0,0.2894684526044175,739.0
0,0.7859137847425071,675.0
1,0.2606613327061354,743.0
0,0.7678329352125043,678.0
0,0.16460173545847243,760.0
0,0.2802843988627953,740.0
0,0.20114838361019877,753.0
0,0.3164517588214803,735.0
0,0.32254566197318846,734.0
0,0.7292318259366841,684.0
0,0.1686884504931915,759.0
1,0.33097305027579194,733.0
0,0.5833961224681256,703.0
0,0.2806245670699077,740.0
0,0.6922989438286691,689.0
0,0.7606994418819661,680.0
0,0.27897442156981933,740.0
1,0.7193321015750216,686.0
0,0.14710269910248652,764.0
0,0.2676344013915941,742.0
0,0.6342973038295266,697.0
0,0.39209052926108456,726.0
0,0.6135232523214155,700.0
0,0.6475837912205155,695.0
0,0.1480679817675864,763.0
0,0.6907524072777109,690.0
0,0.2233718911646026,749.0
0,0.48968657414261596,714.0
0,0.7013550841243865,688.0
0,0.7243698218437329,685.0
0,0.7905001198281094,675.0
0,0.5148398700135431,711.0
0,0.5609200994276523,706.0
0,0.23668704223214063,747.0
0,0.36524636604414373,729.0
0,0.1578563459157524,761.0
0,0.21641287890741726,750.0
0,0.6993576104472686,689.0
1,0.7842430555545199,676.0
0,0.15812874793435125,761.0
0,0.5647575061031462,705.0
0,0.60527451383509,701.0
0,0.1661494937898144,759.0
0,0.21949518196929968,749.0
0,0.31645429373828365,735.0
0,0.3148297189513103,735.0
0,0.5400127032945325,708.0
0,0.1880426979792322,755.0
1,0.6242556835357513,698.0
0,0.2062581223262809,752.0
1,0.5412485742768017,708.0
0,0.37662655839800235,727.0
1,0.7836171085673522,676.0
0,0.3626160498397318,729.0
0,0.24479613057243543,745.0
0,0.17257639762467955,758.0
0,0.21717221819100493,750.0
0,0.5583397692412279,706.0
0,0.26089045881423495,743.0
0,0.7621044002819177,679.0
0,0.773617989700214,677.0
0,0.8459982020422381,664.0
0,0.1493157887328926,763.0
0,0.3369397332400713,732.0
0,0.2438602247906564,746.0
0,0.17386581177107654,758.0
0,0.7101061683569274,687.0
0,0.17844759107945385,757.0
0,0.641561865166786,696.0
0,0.33323760132165714,733.0
0,0.3551009411565703,730.0
0,0.4285192998324963,721.0
1,0.7805279378075695,676.0
0,0.4111232108345831,723.0
1,0.8183486897711626,669.0
0,0.46916819043680025,716.0
0,0.6556258805966413,694.0
0,0.5385242111749308,708.0
0,0.641561865166786,696.0
0,0.22629593117212293,748.0
0,0.24496778001867667,745.0
0,0.1661494937898144,759.0
0,0.2638659106734095,742.0
0,0.6287895891189428,698.0
0,0.25964930067475356,743.0
0,0.191898471914922,754.0
0,0.1632375370117693,760.0
0,0.5174840806096321,711.0
0,0.3243214198468252,734.0
0,0.24034216886092247,746.0
1,0.6877533655099272,690.0
0,0.1923174136488634,754.0
0,0.18648135461029658,755.0
0,0.7635508250965306,679.0
0,0.3581569045704519,730.0
0,0.31234564183017655,736.0
0,0.31838002741363836,735.0
0,0.37136180548682785,728.0
0,0.14761370851910022,763.0
0,0.48221422674328224,715.0
0,0.14958082669937217,763.0
0,0.14977437965237597,763.0
0,0.1374822482961008,766.0
0,0.3566661672486872,730.0
0,0.6800015989868902,691.0
0,0.6296868375083078,698.0
0,0.306745265554506,736.0
0,0.36580992244140637,729.0
1,0.6101621105727455,700.0
0,0.733369017676847,684.0
0,0.6191202717877915,699.0
0,0.1632375370117693,760.0
0,0.2233718911646026,749.0
0,0.17764971813984048,757.0
0,0.27053763254703045,741.0
0,0.16948273664037,759.0
0,0.509006202412768,712.0
0,0.2625756243119452,743.0
0,0.20663727443890756,752.0
0,0.18690472252813856,755.0
0,0.25198042175067314,744.0
0,0.5314973394440106,709.0
0,0.2586853738525652,743.0
0,0.2185715734216474,750.0
0,0.22848411599578616,748.0
0,0.671226633126363,692.0
0,0.7824287968288715,676.0
0,0.37136180548682785,728.0
0,0.33477936551026083,733.0
0,0.44397526099930035,719.0
0,0.17488214783222725,758.0
0,0.7664046913808015,679.0
0,0.6928542212869375,689.0
0,0.23286899118713122,747.0
0,0.27590375571512704,741.0
0,0.5148375579155405,711.0
0,0.23284274624893378,747.0
0,0.18510368792020615,756.0
0,0.191898471914922,754.0
1,0.49332776264244793,714.0
0,0.39060845060020244,726.0
0,0.17357188944049073,758.0
0,0.33380736833678637,733.0
0,0.15698818802543094,761.0
0,0.2953110744931901,738.0
0,0.7359473300562378,683.0
0,0.5541425583368612,707.0
1,0.8196119395010109,669.0
1,0.8416793031868265,665.0
0,0.1648572777805522,760.0
0,0.19296909624980177,754.0
0,0.1732511688688483,758.0
0,0.1310254514923788,767.0
0,0.7805279378075695,676.0
0,0.23423024908490636,747.0
0,0.21988338563477206,749.0
0,0.13898719357951256,765.0
0,0.3046531028125284,737.0
0,0.3217582622342212,734.0
0,0.7328861003500801,684.0
0,0.27590375571512704,741.0
0,0.3117934462072449,736.0
0,0.366034658011769,729.0
0,0.5110948758041153,712.0
0,0.6274083683954566,698.0
0,0.6675633614498908,693.0
0,0.21949518196929968,749.0
0,0.564244088158042,705.0
0,0.1615084869433756,760.0
0,0.24271474100138685,746.0
0,0.21158179117237608,751.0
0,0.1561506581379618,762.0
0,0.35614126946515606,730.0
0,0.7119983659930954,687.0
0,0.15074301535470153,763.0
0,0.22718014719495094,748.0
0,0.24113310504181834,746.0
0,0.2066405321120399,752.0
0,0.6978211358563817,689.0
0,0.5620194478960082,706.0
1,0.3756030038265095,728.0
0,0.24110878843408276,746.0
0,0.7129130519091889,687.0
0,0.464202061394118,717.0
0,0.2101463517838792,751.0
0,0.20341418662320604,752.0
0,0.7805279378075695,676.0
0,0.5212563180048729,710.0
0,0.7268865595201894,685.0
0,0.2659333737884803,742.0
0,0.29134516434001745,739.0
0,0.2066405321120399,752.0
0,0.7418571424446988,682.0
1,0.39217655400110846,726.0
0,0.25462835800464856,744.0
0,0.26069581606427655,743.0
0,0.15110280576707907,763.0
0,0.3296035526990652,733.0
0,0.53231104176256,709.0
0,0.27878974492914194,740.0
0,0.560627342628201,706.0
0,0.7905001198281094,675.0
0,0.15074301535470153,763.0
0,0.1390865685590679,765.0
0,0.41936797371477696,722.0
0,0.8413303528282062,665.0
0,0.8438442309623387,664.0
0,0.304566017780427,737.0
0,0.5368043894445116,709.0
0,0.3669225337675947,729.0
0,0.6247324990488727,698.0
1,0.5503613021016721,707.0
